0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.05876581,0.27985543,-0.0023037526,0.22805959,0.07971979,-0.32612136,0.33647457,0.89343673,-0.35736224,-0.19177206,-0.010013255,-0.56664973,0.015901467,0.23716095,-0.08242495,-0.1560383,0.14964771,-0.16657926,-0.31407526,-0.753287,0.03623852,0.07270164,0.33108708,-0.22706832,-0.0475477,0.112813175,-0.22705628,-0.114164874,-0.3830497,-0.022594893,0.2968137,-0.00035439432,-0.015584854,-0.40307507,-0.16628191,0.29347426,0.29263043,-0.08633798,-0.28899208,-0.36894655,0.18552779,-0.22025587,-0.23125727,0.17395759,0.35326427,-0.10338694,-0.3509084,-0.008525278,0.23219445,0.016493384,-0.008307312,-0.15908147,-0.10285306,-0.20245016,-0.21756889,0.15054363,0.12482636,0.059263993,-0.23466119,0.1453584,0.13251004,-0.062221397,0.17076607,-0.12550232,0.0019726846,0.33379805,0.037343018,0.21984847,-0.39350584,0.12738821,-0.028947834,0.04728599,0.38439992,0.12522946,0.18138906,0.08219335,-0.019072719,-0.025248228,-0.02640012,-0.003448938,-0.11641937,-0.0021210804,0.036593206,0.20029819,-0.15868755,-0.13907883,0.41414377,0.16630754,0.336069,0.05830604,0.33988056,0.3281334,0.25194684,0.13863781,0.5197308,-0.03176541,0.17335762,-0.3298535,-0.15326667,0.026088238
-0.057605363,0.27215317,-0.03452288,0.2199227,0.049687203,-0.3185121,0.33313307,0.90028757,-0.30636778,-0.22179808,0.04890393,-0.54367006,-0.018589785,0.23923087,-0.076461114,-0.23062606,0.0973349,-0.16118243,-0.27315685,-0.7277058,0.080010116,0.086890884,0.35409224,-0.2232045,-0.025881413,0.047298484,-0.2630319,-0.10840899,-0.40938094,-0.06393398,0.30718794,-0.033149365,0.01080235,-0.4410429,-0.1508625,0.2993029,0.2644058,-0.08926514,-0.3057058,-0.40076,0.23652655,-0.17557323,-0.2996656,0.17799719,0.2879884,-0.14195727,-0.35356382,-0.01175538,0.2211082,0.105839096,0.07818982,-0.21552426,-0.060276724,-0.2047672,-0.24139209,0.15051402,0.13823406,0.034036625,-0.28058597,0.19058442,0.14677706,0.009099467,0.16212918,-0.16215383,-0.10816111,0.39680216,0.08341655,0.2841413,-0.40920463,0.16620041,0.040338587,0.09883489,0.42184758,0.14867821,0.24345776,0.05380976,0.09495071,-0.041595165,-0.0019984904,-0.05106635,-0.16253763,-0.001222414,-0.012994199,0.18289442,-0.21930043,-0.20088786,0.43176886,0.14462672,0.2740837,0.09570335,0.33457816,0.3346651,0.20239478,0.0873832,0.5725304,0.030107455,0.11326092,-0.38018346,-0.17353298,0.01730622
-0.26950768,0.16969447,-0.14473334,0.19912484,-0.05805388,-0.2650912,0.32568854,0.82260364,-0.30642545,-0.16895124,0.10374885,-0.3960007,-0.1532971,0.18145989,-0.14585017,-0.38422903,0.08202509,-0.14854461,-0.040105585,-0.54035467,0.19646262,0.13488428,0.40492892,-0.17013572,0.05079328,-0.1325956,-0.27008018,-0.13914292,-0.38537964,-0.024125738,0.29166612,0.028402735,-0.07727255,-0.42569855,-0.17226721,0.26958567,0.093706384,-0.0597234,-0.29732278,-0.4610819,0.3705652,-0.16056548,-0.4044488,0.069483094,0.1074326,-0.16053773,-0.45723444,-0.016500134,0.18493457,0.15751457,0.1533119,-0.117150925,-0.0057961945,-0.24343495,-0.2712713,0.055885475,0.19139573,-0.15631475,-0.33622557,0.1697819,0.2176109,0.09940876,0.0873338,-0.38136643,-0.26113078,0.4523671,0.17572938,0.3471265,-0.46024975,0.2888262,0.07453685,0.22651328,0.40162992,0.048872538,0.3862375,0.045767155,0.24511845,-0.024951188,-0.11676014,-0.14297828,-0.1065227,-0.008014031,0.028923376,0.34231642,-0.2967613,-0.3410704,0.3915481,0.23430303,0.10807458,0.11553101,0.24464597,0.33050093,0.1668665,-0.00874331,0.5760544,0.15574841,0.13719444,-0.46302372,-0.012959695,0.08040363
-0.22031823,0.18581566,-0.08611526,0.1831359,0.0155748185,-0.27063367,0.28876027,0.8269893,-0.3101487,-0.113715805,-0.029359603,-0.4275803,-0.109371684,0.2253858,-0.13759156,-0.28998658,0.08587224,-0.12877817,-0.14205423,-0.6002335,0.086993955,0.086133175,0.38747874,-0.19458993,0.008813402,-0.014252797,-0.25044402,-0.07096026,-0.39414158,-0.009796609,0.30411968,0.0042571845,-0.059037153,-0.3628438,-0.15982127,0.24364993,0.17434038,-0.069719404,-0.2761746,-0.3947596,0.19417803,-0.21388762,-0.337996,0.10776846,0.23362099,-0.113708496,-0.39590985,0.0064543094,0.2144004,0.066898994,0.07133768,-0.14429225,-0.05366322,-0.21906374,-0.24884401,0.102820456,0.14371134,-0.06244457,-0.281941,0.11674033,0.16466926,0.013452042,0.10562838,-0.27704117,-0.15226193,0.33533028,0.13209362,0.2667371,-0.40335706,0.23182599,-0.012661275,0.14475732,0.3837549,0.037002847,0.26629123,0.07040398,0.0201428,-0.024232864,-0.122703716,-0.07199412,-0.10328429,0.0059824563,-0.009327774,0.2900578,-0.19196722,-0.25408694,0.31006646,0.19103304,0.2293387,0.10481266,0.26664647,0.304298,0.25128534,0.043653727,0.55680746,0.050482552,0.19918148,-0.40425628,-0.06257626,0.028441602
-0.1500724,0.2608122,-0.059072733,0.20418176,0.08173553,-0.356658,0.341998,0.9208002,-0.3410962,-0.18200889,-0.0026433985,-0.51451355,-0.08607914,0.22567737,-0.14663644,-0.26034874,0.16530418,-0.20675911,-0.30021593,-0.7101069,0.105623536,0.11548687,0.36337036,-0.18594739,-0.061215725,0.08635254,-0.29515177,-0.10772062,-0.41586852,-0.019057993,0.3402906,0.028802384,-0.046890777,-0.41087174,-0.1993795,0.2684338,0.25455257,-0.10190004,-0.31531268,-0.4303398,0.22726294,-0.21556377,-0.26733348,0.1567028,0.32850027,-0.12222076,-0.4229642,-0.036085118,0.27112234,0.07730988,0.024430752,-0.12621096,-0.09117814,-0.23727185,-0.23539071,0.13215698,0.15072486,-0.039522417,-0.28936824,0.13787553,0.16622,-0.05837761,0.16061907,-0.21100476,-0.11830772,0.3579473,0.061970018,0.29514086,-0.45486888,0.16860692,-0.055020023,0.06404889,0.42986995,0.059922,0.21347679,0.07889707,0.022411564,-0.014057546,-0.10080796,-0.035613533,-0.12901664,0.0012273932,0.035565536,0.28101948,-0.21768567,-0.23113783,0.39642185,0.2725832,0.2791416,0.07805499,0.32788673,0.35638547,0.24189629,0.12770507,0.6068032,0.013254958,0.1956749,-0.35054862,-0.093411244,0.016217874
-0.3383741,0.09794393,-0.1640967,0.23292899,-0.08574858,-0.40104714,0.28633007,0.82384217,-0.24582349,-0.071039505,-0.04871605,-0.4248747,-0.13259242,0.3217303,-0.25754687,-0.24353878,0.08684195,-0.15964836,0.0006478959,-0.52224994,0.32894114,0.2138638,0.46885133,-0.29230195,0.078505255,-0.06932115,-0.30298308,-0.12972386,-0.4671724,0.03768847,0.5118488,0.08239636,-0.021104163,-0.3453732,-0.1848932,0.18483509,0.010442851,-0.10982298,-0.25651717,-0.44031045,0.36763266,-0.18959242,-0.31024262,-0.052947108,0.22349009,-0.01885816,-0.5448884,0.0026692236,0.19744603,0.10202574,0.09390234,-0.19709605,-0.13940369,-0.27968052,-0.1844449,0.095560126,0.2414572,-0.19335142,-0.3169161,0.14837904,0.17695427,-0.056847557,0.028160876,-0.34684187,-0.29761842,0.40059,0.10109948,0.26507494,-0.43159634,0.26439625,0.007818203,0.008183262,0.5130491,-0.030456765,0.30455136,-0.07712633,0.13276947,-0.17772344,-0.1515207,-0.09524742,-0.10451327,-0.071722284,-0.07616734,0.289698,-0.26441506,-0.46639597,0.34107023,0.17380975,0.17972896,-0.001773715,0.19792934,0.25856626,0.20455499,0.013566538,0.6044697,0.21183512,0.18624546,-0.33781615,-0.088004515,0.09225551
-0.11868302,0.24407221,-0.041952383,0.24053472,0.03286343,-0.34456933,0.3481538,0.8714878,-0.36354563,-0.2010217,-0.011612943,-0.5267508,-0.031712636,0.25764003,-0.10852534,-0.16986224,0.15013194,-0.17671475,-0.23197827,-0.73226535,0.13494928,0.1257883,0.37536874,-0.2932814,-0.009483808,0.06526906,-0.27667117,-0.14354698,-0.39803964,-0.0044958973,0.35580012,0.043544553,-0.008662971,-0.4448546,-0.182886,0.29090637,0.19304095,-0.092316106,-0.29912728,-0.42862973,0.29452106,-0.22206639,-0.26987007,0.12759142,0.3292847,-0.09655469,-0.44308847,-0.046811994,0.25056538,0.011850014,0.046490148,-0.16898024,-0.12899235,-0.25554046,-0.15774423,0.13073415,0.159604,-0.031067604,-0.25800675,0.15678541,0.15212677,-0.080554076,0.12772398,-0.17857322,-0.07443,0.406813,0.075438425,0.2752271,-0.46297875,0.20061037,-0.035984624,0.021057181,0.45116225,0.0957571,0.2575816,0.031508554,0.08375951,-0.078780934,-0.074904256,-0.038348548,-0.13955621,-0.008397881,0.027437158,0.25674465,-0.18453206,-0.25717992,0.45977765,0.19386221,0.28565866,0.0029693241,0.34059277,0.34388283,0.24239849,0.12171127,0.5785192,0.043886892,0.16927814,-0.33923748,-0.12464224,0.07196772
-0.11261556,0.19981101,-0.10059867,0.222112,0.0086938,-0.30792528,0.3299261,0.9532995,-0.35075903,-0.25206324,0.052064974,-0.549449,-0.115289286,0.18244956,-0.04654666,-0.2699729,0.08220408,-0.16834281,-0.2641508,-0.70232075,0.11256607,0.08487128,0.40421003,-0.23980679,0.00823523,0.049139317,-0.27677715,-0.13454314,-0.44912422,0.0136885885,0.27215523,0.008526472,-0.024848333,-0.5434498,-0.17938994,0.3384443,0.1844756,-0.12165092,-0.29134184,-0.38531023,0.29493636,-0.22962254,-0.31409708,0.11144591,0.25549063,-0.18918923,-0.36796796,-0.056603394,0.24002318,0.06732351,0.15711646,-0.22124265,0.010158952,-0.22355889,-0.20044342,0.13645221,0.14069918,-0.047301657,-0.27067533,0.15035288,0.18154563,-0.015723465,0.15968463,-0.2652317,-0.11311661,0.5705551,0.0726974,0.35145265,-0.49757785,0.26505283,0.01354702,0.1760427,0.42513132,0.13400595,0.3167457,0.034872994,0.12911822,-0.009590527,-0.023483953,-0.07608858,-0.14048952,0.07141986,-0.025352357,0.30767566,-0.23020025,-0.2558724,0.5259095,0.2447002,0.19612938,0.06783816,0.35727286,0.33424702,0.19281034,0.009226497,0.67608595,0.073025346,0.08844472,-0.44806626,-0.14412825,0.06446867
-0.058926757,0.25186074,-0.028234046,0.22780849,0.04648889,-0.28535983,0.35336193,0.8397259,-0.27321982,-0.26656002,0.100484475,-0.51100576,-0.016713524,0.1810812,-0.07451652,-0.26843992,0.12092299,-0.19076666,-0.2362191,-0.68508136,0.13069394,0.13263097,0.30524924,-0.18124746,-0.0608152,0.031932466,-0.23206943,-0.13530186,-0.35374364,-0.090736575,0.28488114,-0.023403829,-0.028104072,-0.45240432,-0.16681789,0.286203,0.21036772,-0.05713307,-0.3075533,-0.4287055,0.37360096,-0.16791587,-0.30765122,0.19061756,0.24528143,-0.16147366,-0.3999616,-0.074447826,0.24822903,0.1124516,0.12459034,-0.1599883,-0.06016704,-0.24709973,-0.24013762,0.12408208,0.13609037,0.006700156,-0.30235565,0.17778404,0.12503998,0.037183758,0.17455587,-0.18418993,-0.16081145,0.42356068,0.080543935,0.3433548,-0.42006448,0.14585148,0.03461951,0.08147792,0.39123103,0.12235356,0.29640496,0.0821434,0.21009012,-0.0027360856,-0.020032294,-0.07172321,-0.20342597,0.0038008273,0.031433582,0.21829195,-0.23961231,-0.18549287,0.43570343,0.19870734,0.20019333,0.06615915,0.28866366,0.36029938,0.17179735,0.10032343,0.57815623,0.08703733,0.119334444,-0.34965086,-0.11126273,0.018190129
-0.11412466,0.14768746,-0.1224924,0.21833725,-0.039441835,-0.3323303,0.30698,0.99382526,-0.30172092,-0.2673565,0.011436141,-0.55827075,-0.06394643,0.23725052,-0.027926337,-0.24539213,0.037746865,-0.16890815,-0.23468791,-0.65982795,0.18553972,0.10721629,0.42000824,-0.23493348,0.04514977,0.06374281,-0.28911737,-0.1594486,-0.4807401,0.061023917,0.33685595,-0.0014791199,-0.024618043,-0.58468574,-0.17205955,0.36133376,0.13016698,-0.15098082,-0.28200853,-0.310374,0.34404922,-0.203421,-0.31550914,0.023954384,0.24399199,-0.18247,-0.34037873,-0.05037838,0.21992505,0.04014795,0.20934992,-0.30554843,-0.008559891,-0.20457745,-0.14051488,0.18174477,0.11665958,-0.08790795,-0.20068759,0.13181685,0.16575848,-0.03400317,0.15435778,-0.23692386,-0.13961379,0.6461906,0.029451685,0.3616792,-0.49068063,0.269695,0.07501109,0.16572317,0.43311626,0.1202516,0.31329036,-0.020757714,0.1582681,-0.07721122,0.016928298,-0.015104628,-0.1391852,0.076865785,-0.057036094,0.27527237,-0.26272103,-0.32353422,0.5183813,0.26986253,0.17060366,-0.020435033,0.3375309,0.26670685,0.13144499,-0.033328034,0.73477787,0.11837245,0.068204954,-0.424197,-0.1879237,0.06984829
