vector
1.5261179
0.8000916
0.72356075
1.6214905
0.8302804
0.5262952
0.5959712
0.92455816
0.7843198
1.0858201
0.985158
1.7537382
0.9637564
0.5269641
0.85205734
0.9908835
0.45705116
2.0447268
0.80410826
1.1471298
0.2790296
1.8223504
0.81244755
0.69538045
0.8782742
0.8714596
1.0445489
0.75140333
0.43283862
0.041819293
1.1732457
1.5864472
1.0125077
0.6226272
1.2872304
1.1324719
1.439445
0.93917024
1.3023545
0.7339874
0.08315583
0.43566123
1.1235565
0.53937274
1.1584367
0.36204603
0.27872598
0.58151364
0.8855314
1.3730961
0.89792514
1.6275171
1.3454828
1.3924782
0.3134928
1.6294862
0.37448677
1.3927133
0.38525876
0.90579695
0.8175262
1.4768366
1.3111362
0.7827667
0.5964997
0.5728328
1.0512438
2.0095825
0.45489702
1.4301894
1.080959
0.7628567
-0.18656996
0.67745507
2.091401
0.5788702
1.6306758
0.920509
0.52126783
1.3581533
2.6197379
1.1687578
0.661528
1.1954645
1.7271435
1.2356154
0.95951295
0.90983754
1.3308064
1.2335329
0.4489567
1.2594718
-0.033842694
-0.32948977
0.9852978
1.4312882
0.94689524
0.15257406
2.4510527
0.9252191
-0.14714135
0.7251929
0.06957031
1.174366
0.05275473
0.41260773
1.3524643
0.72257096
1.3072432
1.2268972
1.0247777
0.688794
0.19815497
1.2162231
0.9102795
1.1323253
0.8644248
1.7363973
1.0132641
2.2362242
1.0753556
1.6763116
0.7810449
1.5055414
0.5313141
0.36842877
-0.099271335
1.1435537
1.5519723
1.1220399
1.6753988
1.5362527
0.95368093
0.8415811
0.04201154
0.7830689
0.4542117
0.9574937
1.3361417
0.66584164
1.0984786
0.8558609
1.2775892
-0.029036315
1.0156453
1.0984282
0.7609527
1.506226
1.0366611
1.1058148
0.8487413
1.5535947
1.5193924
-0.23903558
0.24151629
1.7000605
1.6779213
1.1335157
-0.07165466
1.1272013
2.0103056
1.3392527
1.4695245
0.7076524
1.7359157
1.5275211
1.2942288
0.2665296
1.02862
1.344348
1.3353636
1.5448478
0.25862154
1.1919701
1.788842
1.5339215
1.0694476
0.87434876
1.1939697
0.9009943
1.191824
1.5953062
0.5048024
1.3753225
0.84946054
1.9706416
1.6257664
0.42326194
1.121237
1.3090042
-0.33722872
1.3089374
1.2585956
1.6733316
0.7096116
0.9092423
1.3535706
0.81467676
1.1441505
0.77995294
0.8309362
0.5742799
1.8634961
1.0746884
1.186403
0.8909916
1.8183625
0.2647513
1.8393788
0.63161105
-0.33089808
0.76585066
0.5940131
0.5786634
1.4647702
1.9246117
0.9989917
0.8163215
0.25283256
1.0277083
-0.14809182
-0.15870252
1.6195337
0.81090003
1.768325
0.51668197
0.12524551
0.9270698
0.7140615
0.5074085
-0.028411373
0.94897324
1.7421248
1.0807252
1.275893
1.065842
1.3616221
0.21956229
0.49779427
0.651874
0.96100825
1.8674897
1.267633
1.1345246
1.277277
1.0408286
1.2825447
1.3325249
0.67386734
0.5355701
0.1555869
0.2985238
0.22868474
0.23336269
0.070318766
1.3640875
1.1820049
0.75377196
0.68703514
1.8216335
1.3141431
2.446607
1.2699157
0.48730612
0.89183927
1.8982662
1.3026421
1.740458
0.7469483
1.3803372
0.43722
1.4620156
1.355608
1.3237859
1.1848513
1.0961008
0.50111055
1.030566
-0.039578643
1.2260973
0.78721297
1.0870118
1.3383462
1.2436255
0.9669256
1.4670029
0.72641724
1.5155376
0.030766506
1.0882524
0.47628245
1.0277969
1.3172032
1.3192466
1.6817867
1.1318798
1.6927304
1.1067696
2.381697
-0.024231026
0.1624934
1.4831262
0.77297646
1.5766603
1.0108917
0.79305786
0.6624909
0.87868834
1.0853292
0.75199795
1.4303666
0.28797182
0.6856687
1.6827859
0.5751319
0.752514
1.2972592
1.6541979
0.68270046
1.3093944
1.1119535
1.4795604
0.41643035
1.1618298
0.7040152
1.4583603
1.1620626
0.80930626
0.7235949
1.2306958
0.044396166
1.253107
1.3457692
1.1390657
0.75955355
0.6175205
-0.045152325
0.28492865
1.1960958
0.6415383
0.07252196
1.0307308
0.85840875
2.1450868
0.115652405
-0.25195235
0.8611754
0.7990361
0.6751808
1.026258
0.15037598
1.5087575
0.31958538
0.9701925
0.19421074
0.294002
-0.4843926
1.2615596
0.32295963
1.492938
0.33628017
1.618934
1.6640226
0.19536123
2.245175
0.7170208
0.6107582
0.075097986
0.19895117
1.8394805
1.0499828
0.77229434
0.68916553
0.883587
1.4449381
0.33235165
1.5892271
0.8047918
0.818385
1.6819544
0.24676384
1.0614203
1.3952674
1.6457648
1.3062654
1.86146
0.34343547
1.3962668
1.3040044
0.587966
1.2907262
1.3548355
0.76315755
1.2319143
-0.052528307
0.89540577
-0.012973134
1.5898739
1.007311
0.79416746
-0.25946182
-0.07444881
1.2124081
1.3341309
1.2657573
-0.28725973
0.7028763
1.3410037
0.9058636
1.4488133
0.9300927
0.45744056
0.7731558
1.3025625
1.3018264
1.2102442
0.28722844
1.553405
0.22421902
1.3100406
0.95255697
0.5057882
1.3767252
0.053798575
0.67852914
1.4097381
1.4121041
1.6107496
0.9787195
1.1142083
0.95886433
0.96691626
0.27770564
1.4961914
1.4178177
1.8973833
0.16409427
1.0336972
0.9555595
1.287697
0.46457794
1.1376818
0.040291984
0.91942006
0.32845542
0.9526817
1.4931027
0.74420255
0.3796887
0.8225384
1.8423252
-0.44082016
0.6313589
1.1913396
0.8139759
1.318251
1.8900412
0.42111856
1.306471
1.6698407
1.3280493
0.67906255
0.6715094
1.8767749
1.3754508
1.4768386
