vector
-2.5576062
-2.610004
-2.6947331
-2.6031985
-2.5621781
-3.24717
-2.8801713
-2.8027136
-2.8538113
-3.3052833
-2.4120908
-2.3878071
-2.4982462
-2.4136999
-2.8235703
-2.900791
-2.4318223
-2.65423
-2.8201942
-2.6625092
-2.9204721
-2.787107
-3.0507812
-2.9123385
-2.8582897
-2.659014
-2.8845484
-2.479487
-2.7397099
-2.8584383
-2.624764
-2.7784624
-3.1643095
-2.5461502
-2.8516414
-2.6508934
-2.3863213
-2.8086607
-2.9967625
-2.7245932
-2.646044
-3.1143103
-2.925397
-2.83653
-2.361797
-2.7704854
-2.7664726
-2.623742
-2.5595918
-2.870948
-3.338179
-2.781799
-3.0231473
-2.9644744
-2.7551117
-2.804628
-2.8873377
-2.7675014
-2.7818058
-2.82421
-3.1120825
-2.8000398
-2.8313396
-2.738832
-2.9898424
-2.8669927
-2.6821904
-2.7649403
-2.6366875
-2.770211
-2.8441565
-2.5376465
-2.6078432
-2.6409807
-3.4315171
-2.7896307
-3.076783
-2.81781
-2.8444648
-2.9260662
-2.9751554
-2.2507403
-2.474075
-2.7539024
-2.7841437
-2.4466834
-2.8726645
-3.007792
-2.6182694
-2.3569083
-2.7474887
-2.892718
-3.4022052
-3.0389664
-3.1461363
-2.935904
-2.386381
-2.7557669
-2.5476484
-2.6265802
-3.0955622
-2.5931613
-2.6499472
-2.930021
-2.9478428
-2.7787309
-2.3259985
-2.4748323
-3.3388965
-3.0534399
-2.9011788
-2.7145803
-2.8229892
-2.3967838
-2.840777
-2.4884326
-2.39312
-2.805963
-2.7867146
-2.7613177
-2.5593603
-2.3269548
-2.8523161
-2.6983979
-2.852853
-2.9364576
-2.343376
-2.5393038
-2.916566
-3.0829535
-2.783602
-2.7457685
-2.9783638
-2.7828496
-2.9355264
-3.1976712
-2.7522147
-2.7097695
-2.7847428
-2.4564176
-2.6016078
-2.7573762
-2.689398
-3.0948915
-3.0270684
-2.8994029
-2.7354987
-2.6976154
-2.779082
-2.4802957
-2.3296354
-2.845538
-2.4435303
-2.6052384
-2.591647
-2.8206599
-3.094989
-2.7566857
-2.619926
-2.5119333
-2.9255075
-2.563555
-2.8655183
-2.582122
-2.6980765
-2.3695722
-2.9595594
-2.7423236
-2.7399378
-2.8394961
-2.3864806
-2.7015388
-2.233253
-2.453013
-2.8692482
-3.3665717
-2.9587653
-2.75365
-2.6900895
-2.8217597
-2.6460588
-2.6154807
-2.636445
-2.435819
-2.6048667
-2.862452
-2.735134
-2.5294845
-2.5656176
-2.7403653
-2.820093
-2.9203744
-2.4402049
-2.6553168
-3.0801528
-2.3245833
-2.7292237
-2.9524407
-2.828756
-3.236915
-2.5298927
-2.542766
-2.780166
-2.6781092
-2.7794733
-2.4209464
-2.6104188
-3.065968
-2.715771
-3.1624277
-2.7043118
-2.7601602
-2.4376895
-2.352316
-2.8546035
-2.4852912
-2.5256495
-2.3665705
-3.0425515
-2.9376888
-2.71723
-2.350232
-1.8631399
-2.859214
-2.5814157
-2.9506624
-2.7237914
-2.4561157
-2.8889062
-2.3793583
-2.781151
-2.613584
-2.6597178
-2.3023517
-2.8182235
-2.4885337
-2.7252142
-2.858349
-2.8668914
-3.1053548
-2.6676126
-2.5765204
-2.4654808
-2.687387
-2.3374114
-2.7110498
-2.543311
-2.4803014
-2.636358
-2.6368542
-2.8095105
-2.6957638
-2.3985648
-2.8304892
-2.4235523
-2.3159575
-2.8889499
-2.9528701
-2.3735216
-2.5565317
-2.8037074
-2.5178254
-2.5662146
-2.5622594
-3.2621164
-2.1049767
-2.8205564
-2.8382125
-2.3202624
-2.6361454
-2.9122272
-2.5666146
-2.6005533
-2.4822674
-2.561942
-2.9813673
-2.793209
-3.0994246
-2.3632698
-2.4723234
-2.7765777
-2.4280596
-2.9272878
-2.5955555
-2.5879247
-2.763209
-2.5725665
-3.1235435
-3.0576618
-2.5208662
-2.6293595
-2.5089593
-2.789316
-2.6158228
-3.0321448
-2.8197958
-2.484798
-2.4682891
-2.3331244
-2.575733
-2.4758894
-2.8445368
-2.7133625
-2.4401593
-2.5295403
-2.7546613
-2.8261552
-2.9074273
-3.189617
-2.5912418
-2.958942
-2.7414427
-2.9307764
-2.6250436
-2.928746
-2.9151337
-2.7135286
-2.4872658
-2.3142018
-2.8919134
-2.56292
-2.6800497
-2.6687465
-2.6202185
-2.7643085
-3.0340443
-2.6043181
-2.7143316
-2.809612
-2.7167873
-2.5557137
-2.8212168
-2.953899
-2.8210874
-2.711151
-3.070104
-2.9800425
-2.5967865
-2.6185277
-3.0424619
-2.866162
-2.323017
-2.7889469
-2.5542505
-2.7970042
-2.7404
-2.8470588
-3.2755847
-3.0223837
-2.7423973
-2.951339
-2.677816
-2.8863504
-3.0414827
-3.250249
-3.0737638
-3.034065
-2.8525822
-3.0496695
-2.8564472
-2.5098882
-2.810703
-2.701569
-2.5026286
-2.9928918
-2.958581
-2.98479
-3.0407178
-2.8895645
-2.9456027
-2.7265735
-2.8990762
-3.0568218
-3.1613286
-2.7785676
-3.034151
-2.945307
-3.037618
-3.0097308
-2.3822165
-2.4106076
-2.7973785
-2.8238046
-2.9179075
-3.0387995
-2.781173
-3.1107783
-3.1039512
-2.8839211
-2.4685621
-2.7928393
-2.9603043
-3.0931587
-3.006844
-2.840784
-2.8063169
-3.0058184
-3.0242505
-3.2180245
-3.2095177
-2.828043
-2.4930105
-2.7772937
-2.6619816
-2.3678584
-2.5945036
-2.4507992
-2.6640959
-2.8304753
-2.9905753
-2.5509477
-2.772531
-2.9971666
-2.7067633
-3.1050231
-2.7624238
-2.6106205
-2.584418
-2.934451
-3.3480327
-2.6829646
-2.8332179
-2.9795165
-2.5874941
-2.819513
-2.7571013
-2.602871
-2.3687615
-2.728103
-2.7261665
-2.8945818
-2.8111167
-2.9749823
-2.5396223
-2.7390866
-2.6311786
-2.4994166
-2.5938067
-2.6287405
-2.7255669
-3.0030026
-2.516195
-2.8878012
-3.0509481
-2.4854584
-2.7455072
-2.6960924
-2.3976195
-2.948959
-2.6037238
-2.545309
-2.5136929
-2.762742
-3.1390917
-2.4421508
-2.7583375
-2.5659266
-2.6458213
-2.785737
-2.668943
-2.4819822
-2.8170338
-3.0327473
-2.7342546
-2.851152
-2.6822808
-2.726686
-2.5246842
-2.1954944
-2.8716128
-2.6339839
-2.66874
-2.6005092
-2.4142196
-2.7040358
-2.5781329
-2.921842
-2.742329
-2.6866374
-2.3463285
-2.6290214
-2.70395
-2.6555018
-2.7499168
-2.35286
-2.4396
-2.5943885
-2.6676025
-2.6561418
-2.8020651
-2.7181795
-2.827428
-2.9581823
-2.7105877
-3.245124
-2.8916523
-2.5311916
-2.5874007
-2.9071343
-2.8377092
-2.95645
-2.9926786
-3.0773132
-2.779357
-2.591319
-2.7721748
-2.5534368
-2.3383024
-3.29166
-2.8577278
-2.9829075
-2.9105885
-2.3065321
-3.1476073
-2.947484
-2.7736847
-2.7231855
-2.4112167
-2.4482448
-2.4144602
-2.6289325
-2.4056559
-2.939575
-2.5406542
-2.7024329
-2.6795113
-2.894017
-3.313022
-2.606579
-2.9085908
-2.6585195
-3.0617406
-3.0609438
-3.0007598
