vector
-2.4514363
-2.4218032
-2.8345008
-2.5239205
-2.900609
-2.5391183
-2.8051577
-2.4865286
-2.2583044
-2.329055
-2.6561
-2.201728
-2.748223
-2.7655957
-2.758984
-2.5421164
-3.090219
-2.279791
-2.607911
-2.05689
-2.591413
-2.3068538
-2.3932498
-2.6493738
-2.485352
-2.4295926
-2.6170087
-2.2810423
-2.5176482
-2.7952406
-2.796069
-2.282889
-2.4568303
-2.6929424
-2.8151164
-2.5141091
-2.9379995
-2.3307486
-2.3211098
-2.4418902
-2.3282094
-2.7288806
-2.5260096
-2.5948546
-2.37902
-2.3820693
-2.4503083
-2.323734
-2.5628812
-2.4353867
-2.5628645
-2.7214198
-2.7532089
-2.6455767
-2.7919233
-2.7761643
-2.7933295
-2.8476415
-2.648338
-2.6643293
-2.6770968
-2.8383896
-2.6942458
-2.460951
-2.7576525
-2.4961221
-2.7727559
-2.5044353
-2.673928
-2.4860208
-2.4549637
-2.4989047
-2.3819158
-2.6960511
-2.782861
-2.3846776
-2.5326977
-2.6348815
-2.7305958
-2.7061431
-2.4734676
-2.7492077
-2.6624906
-2.5626853
-2.6910396
-2.4919043
-2.5801353
-2.7928247
-2.8350577
-3.0731914
-2.4722617
-2.6932125
-2.8322277
-2.4905157
-2.6437283
-2.9522185
-2.4115329
-2.5927653
-2.89012
-3.0949104
-2.124325
-2.758342
-2.3967886
-2.8435802
-2.6884704
-2.5152936
-2.638403
-2.8453746
-2.680699
-2.7833905
-2.5630949
-2.6812377
-2.1580975
-2.5765562
-2.694037
-2.8315904
-2.9976099
-2.7315037
-1.8047658
-2.5756223
-2.6217408
-2.741744
-2.4138224
-2.504537
-2.4235458
-2.5703783
-2.6189413
-2.6635916
-2.6187985
-2.8065155
-1.7594795
-1.9603658
-2.3816543
-2.6041176
-2.2787235
-1.9966882
-2.5627637
-2.6998453
-2.3175764
-2.2666225
-1.945543
-2.134865
-2.3342984
-2.5737062
-2.0870965
-2.3621142
-2.432231
-2.378103
-2.4716666
-2.33321
-2.4383824
-2.5029476
-2.7057512
-2.1822224
-2.6948073
-2.8613136
-2.4693136
-2.6670284
-2.1877332
-2.543533
-2.0289435
-2.8190086
-2.7938888
-2.9764528
-2.3131955
-2.4900517
-2.3445349
-2.1672928
-2.7548697
-2.5580482
-2.7904031
-2.8074207
-2.0583777
-2.1007872
-2.673252
-2.763526
-2.703308
-2.892327
-2.4850059
-2.5346794
-2.4720156
-2.302305
-2.4306462
-2.5251822
-2.597739
-2.6194923
-2.7439113
-2.278977
-2.6817172
-2.4643462
-2.616755
-2.4151123
-2.4620435
-2.4319518
-2.5479596
-2.4613278
-1.9262226
-2.174631
-2.5103617
-2.6818118
-2.7823358
-2.5564291
-2.5484672
-2.368851
-2.1640446
-2.176713
-2.618231
-2.8538284
-2.5714722
-2.5581403
-2.7759492
-2.4253626
-3.1899142
-3.4049757
-1.9944189
-2.2814937
-2.537142
-2.858601
-3.07899
-3.3399003
-2.82391
-3.008714
-3.1388147
-3.0743198
-2.5882535
-2.8535903
-2.78867
-2.8166358
-3.0369027
-2.4793909
-2.1567237
-2.0283165
-2.780717
-2.3301558
