0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.16088,0.2250356,0.24514742,0.21903239,-0.006187381,-0.2214269,0.15482698,0.50842774,-0.46684912,-0.14170443,-0.06191253,-0.287593,0.10285161,0.4057174,0.037559975,-0.16802256,0.16033195,0.07731179,-0.15427724,-0.489961,0.3041508,0.0115916515,0.23884952,0.01702257,0.14543791,-0.34483916,-0.1219691,0.092159994,-0.25144112,0.1643173,0.38196376,0.1984507,-0.03179707,-0.29704636,-0.112291925,0.3534558,0.12387331,-0.08394394,-0.2986085,-0.26520702,0.014972207,-0.03757639,-0.17503515,0.11188255,0.31144965,-0.10685356,-0.16560805,-0.21925396,0.1568714,0.18878758,0.4244368,-0.592238,-0.20299636,-0.35116085,-0.028198862,0.030400721,-0.021153718,-0.12834887,-0.24917799,0.031757284,0.23483758,-0.02350294,0.28461394,0.059691403,-0.1515314,0.36916825,0.2662495,0.30707866,-0.33989632,0.4977723,-0.08654519,0.050689083,0.25912642,0.0659881,0.25234264,0.45131734,0.21052283,0.002551543,0.0071223164,-0.064915486,-0.14771599,-0.13878709,-0.60951644,0.41265035,-0.28559265,-0.12022178,0.43202698,0.027878389,0.47283405,0.21904117,0.40329257,0.13635215,-0.070124514,-0.2666342,0.48796162,0.23112649,0.06643287,-0.2549593,0.23559484,-0.13020366
-0.14309132,0.22428022,0.21823256,0.17388701,-0.13353352,-0.1826492,0.19333017,0.53498757,-0.5467913,-0.12835644,-0.0036070205,-0.18169527,0.059402656,0.39692485,0.033412535,-0.19076969,0.25158516,0.07604603,0.02540865,-0.4547544,0.3522053,0.04559142,0.16513333,-0.01779568,0.15990289,-0.47517115,-0.103655845,0.106166296,-0.3272396,0.059274886,0.36926755,0.22039963,-0.03964323,-0.30862376,-0.018669287,0.35519361,0.047819722,-0.082119554,-0.29589435,-0.2845481,0.059634626,-0.028508421,-0.21975501,0.22591983,0.30009001,-0.20155948,-0.25619948,-0.071703866,0.14710414,0.04301634,0.38185403,-0.53480726,-0.1049578,-0.29890046,-0.07004677,0.09565749,0.042519156,-0.12339695,-0.23768364,0.0002980446,0.22511679,0.045055177,0.16683973,0.11486571,-0.21709962,0.40810212,0.17876537,0.26847774,-0.40177613,0.44416937,-0.039620455,0.10618538,0.27455813,-0.07759612,0.38471967,0.4542934,0.26222384,0.070567414,-0.03803873,-0.014161762,-0.17007372,-0.13956149,-0.56163853,0.50784993,-0.25037172,-0.0294807,0.40532663,0.067555115,0.41769755,0.2640279,0.3846322,0.13521878,-0.045622274,-0.27360353,0.44646212,0.29045206,0.033943098,-0.19918664,0.36268568,-0.07020648
-0.07676176,0.26157203,0.15380262,0.19477272,-0.16054402,-0.14778262,0.20671995,0.5512606,-0.6133748,-0.16753133,-0.010938522,-0.18404043,0.058150798,0.51545477,0.058232494,-0.12524094,0.31220067,0.11306847,-0.055988472,-0.50858456,0.32552058,-0.0038103499,0.23100531,-0.009559678,0.17877388,-0.4690979,-0.17672578,0.031213835,-0.28174862,0.16236608,0.4110874,0.24985613,0.012883817,-0.40701297,-0.04805727,0.39935455,-0.032917954,-0.05660523,-0.35141817,-0.36763895,0.030571207,0.017572945,-0.1893983,0.21559618,0.29624346,-0.15750426,-0.294561,-0.15953478,0.1405502,0.08738957,0.43172243,-0.54392934,-0.111127846,-0.36660364,-0.02280797,0.08155261,0.017929489,-0.12847781,-0.2805809,-0.030705558,0.3172923,-0.004842539,0.20056951,0.21101898,-0.20169169,0.36619183,0.21827021,0.2854173,-0.40166324,0.4590834,0.039080903,0.03502217,0.23078103,-0.06904758,0.34945774,0.41145137,0.27400398,0.0628023,-0.0023026555,0.03204717,-0.14536618,-0.11660117,-0.55313164,0.47605354,-0.20029536,-0.071697526,0.44166228,0.101704694,0.44711503,0.26720023,0.48804802,0.07080386,-0.08775322,-0.26585495,0.40119833,0.33960873,-0.020880196,-0.17557691,0.3390127,-0.053007014
-0.1633702,0.17581975,0.28509027,0.24248576,-0.038060945,-0.14853942,0.15343873,0.4922418,-0.45509365,-0.102210864,-0.047452886,-0.25600436,0.12109456,0.44151717,0.02725344,-0.19681127,0.22614722,-0.025586126,-0.17620383,-0.5095959,0.37618983,0.030852601,0.21348076,0.00033920666,0.12376856,-0.29031986,-0.21355821,0.098817945,-0.22109024,0.2487998,0.40802333,0.24805477,-0.008822828,-0.27015448,-0.15132481,0.30597395,0.11119859,-0.11614836,-0.27939352,-0.32150394,0.0053971736,-0.030772554,-0.14061375,0.13769187,0.28163517,-0.10747844,-0.18110433,-0.2451405,0.1806517,0.25846148,0.4015993,-0.59345555,-0.27376822,-0.2953202,-0.0045733633,0.034460224,-0.012291571,-0.12536766,-0.21157847,0.030257536,0.22409344,-0.04360896,0.333585,0.04554059,-0.13046567,0.40530112,0.2998149,0.31020507,-0.38355798,0.5249846,-0.15591449,0.063791625,0.22644359,-0.011134357,0.21469548,0.4130454,0.21284573,0.0040155468,0.01617783,-0.013128456,-0.17389295,-0.1220841,-0.58720666,0.46644932,-0.29048747,-0.14862184,0.39224574,0.033526838,0.46978736,0.22040915,0.4659031,0.14369152,-0.12923357,-0.2899767,0.4774856,0.22326857,0.03376084,-0.253246,0.16235945,-0.06962592
-0.14075546,0.22285818,0.20779932,0.2845929,-0.10064586,-0.14924762,0.1436139,0.51257974,-0.55434364,-0.107215926,-0.059152417,-0.21529622,0.119904615,0.43161845,0.00040135032,-0.17272596,0.24773967,0.051024072,-0.073922634,-0.49884772,0.37590548,0.06301257,0.2389821,-0.004250821,0.16054383,-0.40517694,-0.14196603,0.11564815,-0.270538,0.19130585,0.40882608,0.2750453,-0.007046204,-0.2859126,-0.06932482,0.38706386,0.06744262,-0.13154343,-0.28798103,-0.3494917,-0.01395994,0.013024776,-0.1937051,0.20278606,0.29530323,-0.10954899,-0.24132562,-0.23864144,0.13870256,0.13986705,0.42822826,-0.58985764,-0.238257,-0.31114423,0.04057563,0.07762579,-0.03897671,-0.1389576,-0.22531524,0.027375031,0.25481543,-0.004847296,0.3218989,0.06366154,-0.18085942,0.36911058,0.290326,0.33531925,-0.3528022,0.52659374,-0.09894991,0.04664747,0.2551195,-0.02855717,0.28137186,0.4794113,0.24993075,-0.021169566,0.023323944,-0.076057956,-0.177553,-0.10429677,-0.56336695,0.4679782,-0.26683894,-0.14937699,0.40749767,0.05047917,0.49861708,0.26337856,0.4109195,0.13807887,-0.11964985,-0.29415545,0.43078753,0.23787385,0.060221635,-0.2145623,0.28521347,-0.097114086
-0.10912472,0.20992267,0.24912035,0.19833481,-0.10448447,-0.21571822,0.17217505,0.5768057,-0.5129717,-0.14703856,-0.04334002,-0.29184458,0.07679752,0.43934318,0.006611181,-0.1952683,0.19560212,0.026521204,-0.019207235,-0.42873773,0.31266055,0.046771962,0.16680217,4.2619246e-05,0.23868737,-0.42571008,-0.09096817,0.16814391,-0.31215099,0.057865314,0.37199894,0.1625321,-0.037548125,-0.29804802,-0.08470801,0.39732465,0.12645006,-0.074808635,-0.31451315,-0.2278014,0.040452268,-0.020870643,-0.22366393,0.18764617,0.27763474,-0.14652358,-0.21698262,-0.037777368,0.15966591,0.01787438,0.3193771,-0.5303154,-0.13504303,-0.31903696,-0.020500688,0.071000814,0.04048189,-0.110362135,-0.29071516,-0.03960892,0.22603717,0.030768337,0.19337898,0.106668435,-0.20073207,0.36319655,0.16895615,0.29337683,-0.35462895,0.42417738,0.023572337,0.10341378,0.25439832,0.007892273,0.30377164,0.35845095,0.24234357,0.034287274,0.05555869,-0.0528255,-0.17705895,-0.24325886,-0.53824914,0.4024566,-0.22332567,0.0021570583,0.41710097,0.019420402,0.4501643,0.2447858,0.36977026,0.18353592,-0.09408751,-0.17548594,0.42744985,0.29130423,-0.0215004,-0.15055698,0.31370428,-0.08554499
-0.15680088,0.21784255,0.22383505,0.2693988,-0.078070804,-0.16804533,0.21681492,0.50335616,-0.5394049,-0.154881,-0.036564045,-0.27269024,0.07735563,0.41880855,0.07855347,-0.19154316,0.14942296,0.06081327,-0.13078906,-0.561769,0.19996412,-0.061740164,0.17294754,0.030666709,0.14089721,-0.387469,-0.1173533,0.018363433,-0.28135863,0.25112638,0.38830265,0.23186962,0.020390432,-0.2815566,-0.15218124,0.38204527,0.061787166,-0.03395204,-0.247367,-0.32667646,0.021041317,-0.08597748,-0.18106493,0.17269419,0.2819103,-0.09682299,-0.19718416,-0.13738015,0.09982407,0.23863278,0.45796353,-0.49676087,-0.18053603,-0.29935983,-0.05505625,0.08114453,0.0053920406,-0.11853567,-0.31572786,0.01986209,0.2409976,0.081144534,0.21431422,0.07355952,-0.1978149,0.29155093,0.24074164,0.2705195,-0.36024198,0.41912702,-0.04775819,0.07295031,0.21186016,-0.013161278,0.3200308,0.40474385,0.14650604,0.101919554,0.049715385,0.009149439,-0.12248627,-0.15949133,-0.51598495,0.41697618,-0.23906784,-0.06747233,0.41506922,0.07838099,0.49115503,0.20696099,0.44432992,0.16834997,-0.13215174,-0.21193264,0.45578375,0.25372693,0.04856942,-0.2691999,0.2593626,-0.14875893
-0.26382533,0.18834846,0.26610744,0.18724649,0.13327749,-0.1857018,0.1968313,0.42419764,-0.52080256,-0.19286345,-0.05449218,-0.28884485,0.08644204,0.320485,0.2010465,-0.093489915,0.17540789,0.1069343,-0.19797564,-0.5049562,0.25643948,-0.061256994,0.19664314,-0.052547824,0.06676023,-0.21531056,-0.16424072,0.006253869,-0.27646178,0.21968971,0.40070358,0.13980258,-0.062397726,-0.21505864,-0.105988316,0.28765032,0.1936075,0.06258351,-0.2228303,-0.18193063,0.07652233,-0.03644539,-0.13692977,0.075204544,0.20657727,0.02499573,-0.12295884,-0.1534393,0.02214305,0.35265255,0.47898775,-0.60590416,-0.28922933,-0.3020748,-0.2102104,0.025269547,0.028322397,-0.032825615,-0.11819367,0.054478336,0.10571428,0.15195136,0.36521405,0.12771122,-0.056800377,0.3603275,0.17798553,0.2600897,-0.4369845,0.35050762,-0.2610573,0.18342988,0.1970396,-0.020822775,0.17960161,0.30297408,0.060619324,0.14628857,-0.035459004,-0.037224155,-0.058128644,-0.047451224,-0.54017967,0.39778522,-0.35373077,-0.14051276,0.2560823,-0.12636825,0.37435755,0.09240129,0.32077762,0.20356072,-0.06302331,-0.23343955,0.60147464,0.18875375,0.040957645,-0.31616765,0.13981493,-0.16575558
-0.20028986,0.23624085,0.1989986,0.2599608,-0.0015662733,-0.17034926,0.1921521,0.5066697,-0.5326134,-0.18510884,-0.14251775,-0.34026653,0.0786702,0.38413566,0.07463384,-0.19728729,0.10579355,0.08864327,-0.1646428,-0.436146,0.1814616,-0.08220787,0.18597314,0.03663239,0.11323885,-0.31921062,-0.0787375,0.05098713,-0.27025914,0.16731721,0.36677685,0.13794173,-0.05592883,-0.283929,-0.10031011,0.3094126,0.10309087,0.015749518,-0.22034381,-0.2027827,0.003299712,-0.06224251,-0.13029405,0.1051314,0.25293583,-0.057967078,-0.1481052,-0.09963216,0.032779243,0.1930538,0.4594451,-0.5659253,-0.18640907,-0.41731784,-0.13481116,-0.0057701087,-0.030922357,-0.11053499,-0.26510334,0.0010234239,0.15088314,0.05056582,0.19975032,0.114180826,-0.17845218,0.27214986,0.24466176,0.33437988,-0.34707722,0.39512482,-0.0555551,0.1366466,0.2291764,-0.001343932,0.23224121,0.32809478,0.15757774,0.12371694,0.09660176,-0.038627718,-0.14293888,-0.16183801,-0.54343975,0.32213718,-0.22788762,-0.10280249,0.34668186,-0.05958483,0.38913116,0.17632127,0.29589304,0.15412411,-0.026991121,-0.16938198,0.46792927,0.22765355,0.06533124,-0.22839537,0.2667226,-0.17988594
-0.174137,0.21808636,0.27241847,0.17340311,0.012412192,-0.24496303,0.16954052,0.5579422,-0.5054367,-0.2272228,-0.07112638,-0.33771935,0.077256225,0.3890052,0.090066135,-0.15882069,0.1004205,0.13659456,-0.15769686,-0.42566273,0.10021991,-0.069136195,0.15833895,0.0030488542,0.18605714,-0.31280875,-0.09193214,0.10439946,-0.2970173,0.060642418,0.34859905,0.056911346,-0.06794157,-0.26326728,-0.12058796,0.35602105,0.12979972,-0.029026432,-0.24955155,-0.1755598,0.030039893,-0.08839684,-0.17421438,0.13140865,0.25665557,-0.13910207,-0.13363741,-0.063619815,0.06146612,0.08048921,0.3941723,-0.54283184,-0.101803154,-0.38455966,-0.12651043,0.026160223,0.016452976,-0.07915898,-0.24842566,-0.051591147,0.15935332,0.07356764,0.17915174,0.18286693,-0.2083632,0.34838942,0.13582796,0.25748622,-0.3632571,0.3565798,0.051338624,0.12465206,0.23938571,0.06721133,0.26038426,0.33707017,0.16750267,0.12146982,0.027945109,-0.041681707,-0.08875534,-0.23059934,-0.5836848,0.33907697,-0.23774236,0.024393596,0.36921442,-0.07547171,0.38777718,0.18520044,0.3249168,0.14891894,-0.0036593303,-0.15097389,0.51081204,0.27905035,0.008829368,-0.19981577,0.31395265,-0.1744849
